41	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970MDG	0.026303538	0.029096834	0.286080074	0.030959032	0.001163873	2.33E-04	0.019785847	2.33E-04	0.194832402	0.001163873	0.011405959	0.272113594	2.33E-04	2.33E-04	2.33E-04	0.072858473	0.006750466	0.044925512	2.33E-04	0.001163873
42	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970MEX	1.53E-04	7.64E-04	0.163355746	0.005654034	0.006876528	0.058832518	0.083282396	1.53E-04	0.209810513	1.53E-04	0.09856357	0.18658313	0.033771394	1.53E-04	7.64E-04	0.149297066	1.53E-04	7.64E-04	7.64E-04	1.53E-04
43	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970MMR	1.86E-04	0.002423565	0.122483221	1.86E-04	1.86E-04	0.050894855	0.160514541	1.86E-04	0.259694258	1.86E-04	9.32E-04	0.105331842	0.122483221	0.002423565	1.86E-04	0.015100671	1.86E-04	0.156040268	1.86E-04	1.86E-04
44	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970NLD	7.63E-04	1.53E-04	0.072757779	1.53E-04	0.023337401	0.006863941	0.192342892	1.53E-04	0.27776083	1.53E-04	0.003813301	0.089841367	0.053233679	1.53E-04	0.001982916	0.150854179	7.63E-04	0.059945088	0.045912142	0.019066504
45	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970NOR	0.003186275	2.45E-04	0.169852941	0.00122549	2.45E-04	0.141421569	0.050245098	2.45E-04	0.190441176	0.012009804	2.45E-04	0.095343137	2.45E-04	2.45E-04	0.009068627	0.220833333	0.00122549	0.080637255	0.022794118	2.45E-04
46	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970NZL	0.085441176	1.47E-04	0.0525	1.47E-04	0.054852941	0.057794118	0.008970588	0.003676471	0.176029412	1.47E-04	7.35E-04	0.211323529	0.006029412	1.47E-04	0.001911765	0.164852941	7.35E-04	0.118382353	0.001911765	0.054264706
47	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970PAK	7.44E-05	0.016443452	0.009598214	7.44E-05	6.70E-04	0.0390625	0.077752976	0.005431548	0.203348214	7.44E-05	0.003050595	0.147098214	0.193824405	7.44E-05	7.44E-05	0.078050595	0.064360119	0.090848214	0.070014881	7.44E-05
48	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970PER	0.016263238	1.26E-04	0.344553707	0.031896117	1.26E-04	0.01172466	6.30E-04	6.30E-04	0.219994957	1.26E-04	0.16301059	0.153933434	0.007186082	1.26E-04	1.26E-04	0.045511851	1.26E-04	1.26E-04	1.26E-04	0.003656077
49	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970PHL	0.002697842	3.00E-04	0.002697842	0.030275779	0.025479616	0.036270983	3.00E-04	3.00E-04	0.235311751	3.00E-04	3.00E-04	0.231714628	0.086630695	0.009892086	0.054256595	0.081834532	3.00E-04	0.180155875	3.00E-04	0.020683453
50	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970PRY	0.002382698	0.006781525	0.291972141	0.013379765	1.83E-04	0.031708211	1.83E-04	9.16E-04	0.172470674	1.83E-04	0.091825513	0.258247801	1.83E-04	1.83E-04	0.01191349	0.068365103	0.005315249	0.040505865	9.16E-04	0.002382698
51	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970RWA	0.066930776	0.131150959	0.154503753	0.077773144	0.0293995	2.09E-04	0.008548791	2.09E-04	0.224562135	0.001042535	2.09E-04	0.208715596	2.09E-04	0.025229358	0.001876564	0.016889074	2.09E-04	2.09E-04	0.051918265	2.09E-04
52	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970SDN	0.11556962	0.025949367	1.27E-04	0.033037975	1.27E-04	0.003164557	1.27E-04	1.27E-04	0.195063291	0.002151899	1.27E-04	0.32164557	6.33E-04	0.001139241	1.27E-04	0.036075949	0.060379747	0.114050633	0.088734177	0.00164557
53	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970SGP	0.005172414	0.001231527	0.004187192	0.001231527	0.00320197	0.15	2.46E-04	2.46E-04	0.122413793	2.46E-04	2.46E-04	0.346059113	0.004187192	0.002216749	2.46E-04	0.122413793	2.46E-04	0.199261084	0.035714286	0.001231527
54	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970SLE	1.49E-04	0.113042187	0.026292335	0.001336898	0.054812834	0.041146762	0.076797386	1.49E-04	0.216428996	0.015002971	1.49E-04	0.111259655	0.093434343	0.020350564	1.49E-04	0.056595365	1.49E-04	0.149286988	0.022133096	0.001336898
55	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970SLV	8.73E-05	0.001484457	0.180667132	8.73E-05	0.041652113	0.032920014	0.061561299	8.73E-05	0.214547677	4.37E-04	0.031872162	0.237251135	0.017551519	0.001135173	4.37E-04	0.16460007	0.004977297	0.008470136	8.73E-05	8.73E-05
56	file:/Users/jenniferarnold/mallet-2.0.8/sample-data/web/debate/1970SOM	0.087139423	0.149158654	0.010697115	0.028004808	1.20E-04	6.01E-04	0.060216346	1.20E-04	0.2328125	1.20E-04	1.20E-04	0.130408654	0.0265625	0.038581731	1.20E-04	0.044350962	0.034735577	0.123197115	0.029447115	0.003485577
